Protein Id	Gene Symbol	Description	Number of peptides	pex19_1	pex19_2	pex19msp1_1	pex19msp1_2	pex3_1	pex3_2	pex3_3	pex3msp1_1	pex3msp1_2	pex3msp1_3 
YGR214W	RPS0A	"Protein component of the small (40S) ribosomal subunit, nearly identical to Rps0Bp; required for maturation of 18S rRNA along with Rps0Bp; deletion of either RPS0 gene reduces growth rate, deletion of both genes is lethal"	6	11.1002	3.77089	10.9702	6.42643	8.94908	10.3077	11.9361	13.7648	12.4811	10.2934
YGR215W	RSM27	Mitochondrial ribosomal protein of the small subunit	7	8.64545	12.6937	8.49774	13.8417	14.4498	9.34032	6.23034	9.89202	9.27116	7.13777
YGR216C	GPI1	"Membrane protein involved in the synthesis of N-acetylglucosaminyl phosphatidylinositol (GlcNAc-PI), the first intermediate in the synthesis of glycosylphosphatidylinositol (GPI) anchors; human and mouse GPI1p are functional homologs"	2	9.95714	7.09551	8.42988	7.91233	10.0466	12.5872	9.35567	10.5948	12.7903	11.2306
YGR217W	CCH1	"Voltage-gated high-affinity calcium channel involved in calcium influx in response to some environmental stresses as well as exposure to mating pheromones; interacts and co-localizes with Mid1p, suggesting Cch1p and Mid1p function together"	2	13.1161	5.53468	8.93691	7.01484	9.9715	10.6394	11.9443	10.784	8.72107	13.3372
YGR218W	CRM1	"Major karyopherin, involved in export of proteins, RNAs, and ribosomal subunits from the nucleus; exportin"	10	8.50278	11.6799	6.19703	10.5749	7.06857	19.642	8.1796	7.73673	12.6701	7.7484
YGR220C	MRPL9	Mitochondrial ribosomal protein of the large subunit	14	9.5931	13.531	10.2953	12.4046	8.56507	8.6578	9.56476	9.33716	7.8057	10.2455
YGR222W	PET54	Mitochondrial inner membrane protein; binds to the 5' UTR of the COX3 mRNA to activate its translation together with Pet122p and Pet494p; also binds to the COX1 Group I intron AI5 beta to facilitate exon ligation during splicing	15	9.16382	13.7329	10.4293	12.5722	8.4409	9.82289	9.51879	9.00378	8.20314	9.11238
YGR223C	HSV2	"Phosphatidylinositol 3,5-bisphosphate-binding protein, plays a role in micronucleophagy; predicted to fold as a seven-bladed beta-propeller; displays punctate cytoplasmic localization"	4	11.3541	7.45129	9.70003	7.95487	8.83388	12.0646	10.7348	10.3333	11.1242	10.449
YGR227W	DIE2	"Dolichyl-phosphoglucose-dependent alpha-1,2 glucosyltransferase of the ER, functions in the pathway that synthesizes the dolichol-linked oligosaccharide precursor for N-linked protein glycosylation, has a role in regulation of ITR1 and INO1"	1	11.3444	4.86391	10.2547	7.84929	10.4646	11.163	9.79794	11.3074	11.192	11.7627
YGR229C	SMI1	Protein involved in the regulation of cell wall synthesis; proposed to be involved in coordinating cell cycle progression with cell wall integrity	6	12.0614	4.64545	11.8652	5.17635	12.5561	9.16889	10.8216	11.7811	10.5448	11.3791
YGR231C	PHB2	"Subunit of the prohibitin complex (Phb1p-Phb2p), a 1.2 MDa ring-shaped inner mitochondrial membrane chaperone that stabilizes newly synthesized proteins; determinant of replicative life span; involved in mitochondrial segregation"	20	8.76482	13.8396	9.44667	12.6867	9.80224	10.0457	7.87529	10.7082	7.16515	9.66564
YGR232W	NAS6	"Proteasome-interacting protein involved in the assembly of the base subcomplex of the 19S proteasomal regulatory particle (RP); ortholog of human oncoprotein gankyrin, which interacts with the Rb tumor suppressor and CDK4/6"	2	11.1406	3.77066	8.75869	5.5986	11.9517	12.2449	11.4508	12.346	12.1806	10.5575
YGR233C	PHO81	"Cyclin-dependent kinase (CDK) inhibitor, regulates Pho80p-Pho85p and Pcl7p-Pho85p cyclin-CDK complexes in response to phosphate levels; inhibitory activity for Pho80p-Pho85p requires myo-D-inositol heptakisphosphate (IP7) generated by Vip1p"	1	11.8947	6.45779	5.99774	5.92482	16.7155	12.2859	8.49873	12.3335	9.88202	10.0093
YGR234W	YHB1	"Nitric oxide oxidoreductase, flavohemoglobin involved in nitric oxide detoxification; plays a role in the oxidative and nitrosative stress responses"	92	9.24173	17.6023	9.4157	13.9211	8.85927	9.4244	8.5008	8.32962	7.3037	7.40139
YGR235C	YGR235C	"Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"	19	8.97367	12.7978	9.96092	12.1806	10.4253	9.3009	8.6452	10.354	7.90045	9.46115
YGR236C	SPG1	"Protein required for survival at high temperature during stationary phase; not required for growth on nonfermentable carbon sources; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"	2	10.5082	17.6573	13.8295	16.5777	7.54212	7.6351	6.03531	6.67458	7.65823	5.8819
YGR237C	YGR237C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm	3	12.2352	6.4129	17.3594	6.95611	9.43545	10.024	10.0476	10.9472	8.77363	7.80854
YGR240C	PFK1	"Alpha subunit of heterooctameric phosphofructokinase involved in glycolysis, indispensable for anaerobic growth, activated by fructose-2,6-bisphosphate and AMP, mutation inhibits glucose induction of cell cycle-related genes"	25	12.0889	5.11107	7.91442	5.71979	10.4368	11.3081	13.1503	10.9136	11.153	12.204
YGR243W	FMP43	"Putative protein of unknown function; expression regulated by osmotic and alkaline stresses; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"	7	9.678	14.1597	9.2397	14.0326	8.90732	8.97641	6.73633	11.3765	7.78621	9.1072
YGR244C	LSC2	"Beta subunit of succinyl-CoA ligase, which is a mitochondrial enzyme of the TCA cycle that catalyzes the nucleotide-dependent conversion of succinyl-CoA to succinate"	138	8.29017	15.1031	11.6637	15.1973	7.78285	9.0634	8.67019	7.52269	8.7727	7.93383
YGR245C	SDA1	"Highly conserved nuclear protein required for actin cytoskeleton organization and passage through Start, plays a critical role in G1 events, binds Nap1p, also involved in 60S ribosome biogenesis"	2	10.1438	6.08855	7.98164	5.26716	14.2708	10.1962	11.4044	10.359	12.8534	11.4351
YGR248W	SOL4	6-phosphogluconolactonase with similarity to Sol3p	4	14.694	2.82736	11.5625	4.573	9.33678	12.796	12.7906	10.2548	12.7247	8.44022
YGR250C	YGR250C	Putative RNA binding protein; localizes to stress granules induced by glucose deprivation; interacts with Rbg1p in a two-hybrid	12	11.6808	6.35824	11.3551	6.63142	12.0524	10.5882	9.60124	12.5125	10.3632	8.85695
YGR252W	GCN5	"Acetyltransferase, modifies N-terminal lysines on histones H2B and H3; acetylates Rsc4p, a subunit of the RSC chromatin-remodeling complex, altering replication stress tolerance; catalytic subunit of the ADA and SAGA histone acetyltransferase complexes; founding member of the Gcn5p-related N-acetyltransferase superfamily; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay"	1	8.05405	5.84912	9.37157	8.10171	12.903	9.20376	7.88328	13.9938	12.1894	12.4504
YGR253C	PUP2	Alpha 5 subunit of the 20S proteasome involved in ubiquitin-dependent catabolism; human homolog is subunit zeta	5	12.5272	3.71913	10.3446	5.49469	10.2514	10.6093	12.777	12.3512	10.043	11.8826
YGR254W	ENO1	"Enolase I, a phosphopyruvate hydratase that catalyzes the conversion of 2-phosphoglycerate to phosphoenolpyruvate during glycolysis and the reverse reaction during gluconeogenesis; expression is repressed in response to glucose"	95	11.5906	3.76995	8.0409	4.90468	11.7348	10.3316	13.5355	10.7807	12.1072	13.2042
YGR255C	COQ6	Putative flavin-dependent monooxygenase; involved in ubiquinone (Coenzyme Q) biosynthesis; localizes to the matrix face of the mitochondrial inner membrane in a large complex with other ubiquinone biosynthetic enzymes; human COX6 can rescue a yeast cox6 mutant and is implicated in steroid-resistant nephrotic syndrome (SRNS)	35	9.66862	12.7525	11.6723	12.7455	7.43413	9.29231	9.99092	8.8152	8.96387	8.66469
YGR256W	GND2	"6-phosphogluconate dehydrogenase (decarboxylating), catalyzes an NADPH regenerating reaction in the pentose phosphate pathway; required for growth on D-glucono-delta-lactone"	18	12.0728	5.85751	11.7561	5.90523	11.3919	11.8069	9.20059	11.0677	13.8629	7.07847
YGR257C	MTM1	"Mitochondrial protein of the mitochondrial carrier family, involved in activating mitochondrial Sod2p probably by facilitating insertion of an essential manganese cofactor"	2	8.80396	14.5366	10.6428	12.2975	8.50541	9.06243	8.87491	9.51681	7.93095	9.82863
YGR260W	TNA1	"High affinity nicotinic acid plasma membrane permease, responsible for uptake of low levels of nicotinic acid; expression of the gene increases in the absence of extracellular nicotinic acid or para-aminobenzoate (PABA)"	4	9.87648	4.88448	11.1766	7.95788	12.2061	14.0964	7.78127	9.2862	17.074	5.66053
YGR261C	APL6	Beta3-like subunit of the yeast AP-3 complex; functions in transport of alkaline phosphatase to the vacuole via the alternate pathway; exists in both cytosolic and peripherally associated membrane-bound pools	2	10.2674	5.53332	9.1095	7.09399	8.90271	15.531	8.88525	10.0914	16.3259	8.25955
YGR263C	SAY1	Sterol deacetylase; component of the sterol acetylation/deacetylation cycle along with Atf2p; integral membrane protein with active site in the ER lumen; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum	2	9.8738	7.11841	10.1655	9.32918	10.0792	8.96818	9.60924	11.0682	12.3598	11.4285
YGR264C	MES1	"Methionyl-tRNA synthetase, forms a complex with glutamyl-tRNA synthetase (Gus1p) and Arc1p, which increases the catalytic efficiency of both tRNA synthetases; also has a role in nuclear export of tRNAs"	13	12.7882	3.30241	9.65244	5.27974	11.5274	9.62726	13.7018	12.1983	10.7219	11.2006
YGR266W	YGR266W	"Protein of unknown function, predicted to contain a single transmembrane domain; mutant has increased aneuploidy tolerance; localized to both the mitochondrial outer membrane and the plasma membrane"	26	9.0952	5.78567	9.50314	8.0899	8.36326	11.3937	12.2942	11.0921	10.474	13.9088
YGR267C	FOL2	"GTP-cyclohydrolase I, catalyzes the first step in the folic acid biosynthetic pathway"	4	13.3135	4.65566	6.91508	5.89287	14.8854	9.00327	8.72508	14.481	11.3084	10.8197
YGR270W	YTA7	"Protein that localizes to chromatin and has a role in regulation of histone gene expression; has a bromodomain-like region that interacts with the N-terminal tail of histone H3, and an ATPase domain; potentially phosphorylated by Cdc28p"	1	12.5989	5.74402	8.78144	5.72743	15.6969	8.92468	8.54117	14.4657	10.9983	8.52161
YGR271W	SLH1	"Putative RNA helicase related to Ski2p, involved in translation inhibition of non-poly(A) mRNAs; required for repressing propagation of dsRNA viruses"	1	16.0261	2.76565	10.3071	5.98922	12.6735	9.42219	8.32307	12.6265	13.1009	8.76575
YGR274C	TAF1	"TFIID subunit (145 kDa), involved in RNA polymerase II transcription initiation; possesses in vitro histone acetyltransferase activity but its role in vivo appears to be minor; involved in promoter binding and G1/S progression"	4	9.27899	5.585	9.89926	6.38488	14.9748	7.42492	7.2183	16.4366	10.2668	12.5304
YGR275W	RTT102	"Component of both the SWI/SNF and RSC chromatin remodeling complexes, suggested role in chromosome maintenance; possible weak regulator of Ty1 transposition"	3	8.82239	6.34525	8.73459	6.06108	14.514	7.91074	7.70305	14.9893	11.0098	13.9098
YGR276C	RNH70	3'-5' exoribonuclease; required for maturation of 3' ends of 5S rRNA and tRNA-Arg3 from dicistronic transcripts	2	10.2577	9.97604	9.28071	10.6461	9.64365	10.7851	10.1124	10.426	8.91812	9.95422
YGR277C	CAB4	"Probable pantetheine-phosphate adenylyltransferase (PPAT), which catalyzes the fourth step in the biosynthesis of coenzyme A from pantothenate; null mutant lethality is complemented by E. coli coaD (encoding PPAT); widely conserved"	1	11.717	5.54642	9.41154	5.23334	7.16506	10.9726	13.2545	11.863	13.8859	10.9506
YGR279C	SCW4	Cell wall protein with similarity to glucanases; scw4 scw10 double mutants exhibit defects in mating	1	8.57403	15.3589	12.982	12.0407	6.4412	7.87837	9.45208	7.60321	8.74767	10.9219
YGR281W	YOR1	"Plasma membrane ATP-binding cassette (ABC) transporter, multidrug transporter mediates export of many different organic anions including oligomycin; similar to human cystic fibrosis transmembrane receptor (CFTR)"	20	10.1768	7.35132	11.7413	7.89261	9.37913	10.622	11.8432	9.80769	10.9006	10.2853
YGR282C	BGL2	"Endo-beta-1,3-glucanase, major protein of the cell wall, involved in cell wall maintenance"	9	8.74849	6.6645	11.0677	8.78871	10.4743	11.0214	9.04082	10.3252	13.3787	10.4901
YGR284C	ERV29	"Protein localized to COPII-coated vesicles, involved in vesicle formation and incorporation of specific secretory cargo"	12	9.12507	6.62869	10.1085	8.35005	9.26616	12.8848	10.6268	10.87	13.0753	9.0646
YGR285C	ZUO1	"Ribosome-associated chaperone, functions in ribosome biogenesis and, in partnership with Ssz1p and SSb1/2, as a chaperone for nascent polypeptide chains; contains a DnaJ domain and functions as a J-protein partner for Ssb1p and Ssb2p"	10	11.9828	4.17665	9.26773	5.09842	12.6625	10.2398	11.7599	12.0567	12.3203	10.4353
YGR286C	BIO2	"Biotin synthase, catalyzes the conversion of dethiobiotin to biotin, which is the last step of the biotin biosynthesis pathway; complements E. coli bioB mutant"	7	8.71673	11.9456	9.53931	17.538	8.33954	7.90069	6.91069	6.53603	14.0768	8.49661
YHL001W	RPL14B	"Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl14Ap and has similarity to rat L14 ribosomal protein"	6	12.2628	4.37912	9.78512	5.99724	11.7483	10.3303	12.016	13.7186	10.5601	9.20241
YHL002W	HSE1	"Subunit of the endosomal Vps27p-Hse1p complex required for sorting of ubiquitinated membrane proteins into intralumenal vesicles prior to vacuolar degradation, as well as for recycling of Golgi proteins and formation of lumenal membranes"	2	11.3267	6.31719	6.81497	6.88028	12.4878	14.929	9.67532	9.04947	11.8694	10.6499
YHL003C	LAG1	"Ceramide synthase component, involved in synthesis of ceramide from C26(acyl)-coenzyme A and dihydrosphingosine or phytosphingosine, functionally equivalent to Lac1p"	13	10.1653	6.92646	9.08884	7.19854	12.0947	10.8702	10.7713	11.3239	12.6645	8.89623
YHL004W	MRP4	Mitochondrial ribosomal protein of the small subunit	17	8.78735	16.1636	9.53755	13.1774	8.4355	8.96114	9.04023	8.66184	7.91362	9.3218
YHL007C	STE20	"Cdc42p-activated signal transducing kinase of the PAK (p21-activated kinase) family; involved in pheromone response, pseudohyphal/invasive growth, vacuole inheritance, down-regulation of sterol uptake; GBB motif binds Ste4p"	4	10.3457	7.26804	8.90461	7.59762	13.2751	10.9641	9.8487	11.1925	10.2391	10.3646
YHL011C	PRS3	"5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase, synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes"	5	15.6832	2.20688	5.57749	3.75503	13.7282	9.91606	12.9558	14.9186	6.06355	15.1952
YHL014C	YLF2	"Protein of unknown function, has weak similarity to E. coli GTP-binding protein gtp1; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"	11	8.77192	15.7895	10.5419	14.3281	7.95141	9.49973	8.4505	8.61422	7.84366	8.20906
YHL015W	RPS20	Protein component of the small (40S) ribosomal subunit; overproduction suppresses mutations affecting RNA polymerase III-dependent transcription; has similarity to E. coli S10 and rat S20 ribosomal proteins	16	12.1223	4.45305	11.4066	5.38416	11.7988	9.33871	12.2366	12.5047	11.0968	9.65822
YHL017W	YHL017W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein co-localizes with clathrin-coated vesicles	1	11.5801	5.97393	10.699	6.92748	10.5454	10.4942	11.09	10.879	10.4048	11.406
YHL018W	YHL018W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to mitochondria and is induced in response to the DNA-damaging agent MMS	4	8.39579	11.9928	10.4342	14.4998	8.32874	10.2453	8.93095	9.17965	9.44503	8.54777
